State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=14,Notes,28 May 2017,Congratulations on the Occasion of the 25th Anniversary of the Formation of the Ministry of Foreign Affairs of South Ossetia,"The Ministry of Foreign Affairs of the Republic of Abkhazia presents its compliments to the Ministry of Foreign Affairs of the Republic of South Ossetia and has the honor to send sincere congratulations on the professional holiday - the Day of the Ministry of Foreign Affairs of the Republic of South Ossetia!
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=14,Notes,20 April 2017,Abkhazian Foreign Ministry sent a note to the Ministry of Foreign Affairs of the Bolivarian Republic of Venezuela on the occasion of the Day of the Declaration of Independence,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note to the Ministry of Foreign Affairs of the Bolivarian Republic of Venezuela on the occasion of the Day of the Declaration of Independence.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=14,Notes,9 April 2017,Abkhazian Foreign Ministry sent a note of condolences to the Egyptian Foreign Ministry,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Arab Republic of Egypt in connection with a series of terrorist attacks, which took place in the cities of Tanta and Alexandria.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=14,Notes,4 April 2017,Abkhazian Foreign Ministry sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Colombia,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Colombia in connection with the numerous casualties and large-scale destruction caused by the floods in the Department of Putumayo.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=15,Notes,4 April 2017,Abkhazian Foreign Ministry sent a note of condolences to the Embassy of the Russian Federation in the Republic of Abkhazia,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Embassy of the Russian Federation in the Republic of Abkhazia in connection with the death of civilians as a result of the terrorist attack in the subway in St. Petersburg.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=15,Notes,10 March 2017,The Abkhazian Foreign Ministry sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Guatemala ,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Guatemala on the occasion of the tragic death of citizens during a fire in a shelter for minors in the municipality of San Jose Pina.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=15,Notes,23 February 2017,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Russian Foreign Ministry in connection with the Defender of the Fatherland Day.  The note says, in particular:  ""February 23 is truly a national holiday. It embo","PMR Foreign Minister Vitaly Ignatiev congratulated the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove on the Defender of the Fatherland Day.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=15,Notes,23 February 2017,Abkhaz Foreign Ministry sent a congratulatory note to the Russian Foreign Ministry in connection with the Defender of the Fatherland Day,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Russian Foreign Ministry in connection with the Defender of the Fatherland Day.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=15,Notes,20 February 2017,Daur Kove sent a condolence note to Sergey Lavrov,"The Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove sent a condolence note to the Russian Foreign Minister Sergey Lavrov in connection with the death of Russia's Permanent Representative to the UN, Russian representative to the UN Security Council, Vitaly Churkin.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=15,Notes,10 February 2017,Daur Kove sent a congratulatory note to Sergey Lavrov on the occasion of the of the Diplomat’s day,"The Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove sent a congratulatory note to the Minister of Foreign Affairs of the Russian Federation Sergey Lavrov on the occasion of the Diplomat’s day.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=15,Notes,31 January 2017,"Daur Kove sent a congratulatory note to Vitaliy Ignatiev, on the occasion of his appointment to the post of the Minister of Foreign Affairs of the Pridnestrovian Moldavian Republic","The note reads, in particular:

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=15,Notes,31 January 2017,Abkhaz Foreign Ministry sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Nauru on the occasion of the Independence Day,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Nauru.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=15,Notes,18 January 2017,Abkhazian Foreign Ministry sent a note of condolence to the Foreign Ministry of the Republic of Mali,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolence to the Ministry of Foreign Affairs of the Republic of Mali in connection with numerous victims in the terrorist attack at a military camp in the town of Gao.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=15,Notes,18 January 2017,The Minister of Foreign Affairs of Abkhazia sent a congratulatory note to Denis Ronaldo Moncada Colindres in connection with his appointment as the Minister of Foreign Affairs of the Republic of Nicaragua,"The Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove sent a congratulatory note to Denis Ronaldo Moncada Colindres in connection with his appointment as the Minister of Foreign Affairs of the Republic of Nicaragua.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=16,Notes,2 January 2017,The Abkhaz Foreign Ministry sent a note of condolence to the Foreign Ministry of the Republic of Iraq,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolence to the Ministry of Foreign Affairs of the Republic of Iraq in connection with a series of terrorist attacks that took place in the suburbs of Baghdad.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=16,Notes,23 December 2016,Abkhaz Foreign Ministry sent a note of condolence to the Russian Embassy in the Republic of Abkhazia in connection with the crash of the Tu-154 plane of the Russian Defense Ministry,"The note reads, in particular:

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=16,Notes,20 December 2016,Abkhaz Foreign Ministry sent a note of condolence to the Ministry of Foreign Affairs of the Russian Federation,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolence to the Ministry of Foreign Affairs of the Russian Federation in connection with the terrorist attack that took place on December 19 this year, in Ankara.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=16,Notes,17 December 2016,The Abkhaz Foreign Ministry sent a note of condolence to the Foreign Ministry of the Turkish Republic,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolence to the Ministry of Foreign Affairs of the Republic of Turkey in connection with the attack occurred on December 17 in the city of Kayseri.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=16,Notes,15 December 2016,The Abkhazian Foreign Ministry sent a note to the Ministry of Foreign Affairs of the Republic of Nauru on the occasion of the seventh anniversary of the establishment of diplomatic relations,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note to the Ministry of Foreign Affairs of the Republic of Nauru on the occasion of the seventh anniversary of the establishment of diplomatic relations.


"
