State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=38,Homepage,"  Sat, 02/04/2016 - 17:35",Message from the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Leonid Tibilov, South Ossetia President, arrived to Moscow on a working visit on March 31.
Wide range of questions on bilateral cooperation, including first of all, the assistance given to the Republic of South Ossetia by the Russian Federation in social and economic spheres in framework of the investment program, were discussed at the meeting with Vladimir Putin, the President of the Russian Federation. 
President Tibilov noted the high level of South Ossetia-Russia relations and emphasized the priority of security issues vital for the Republic as well as the importance of further implementation of the Treaty on Alliance and Integration signed between South Ossetia and Russia in March 2015.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=38,Homepage,"  Thu, 24/03/2016 - 18:33","Comment of Kazbulat Tskhovrebov, the Minister of Foreign Affairs of the Republic of South Ossetia, to South Ossetia International Information Agency","

Terroristic attacks becoming usual around the world show that no one is protected against international terrorism. Terrorism has no borders and threatens the whole world. There is no secret that special agencies themselves can be involved in organizing terrorist acts. 22 terroristic acts were organized by Georgian special agencies on territory of the Republic of South Ossetia from 2005 till 2008. They resulted in 16 victims and 34 injured who received wounds of varying severity and even became invalids.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=38,Homepage,"  Thu, 24/03/2016 - 17:32",The message of South Ossetia delegation for mass media,"
Pertaining to the results of the 35th round of the Geneva International Discussions

Regular round of the Geneva International Discussions was held on March 22-23, 2016. Official mission from South Ossetia, headed by Murat Dzhioev, the Plenipotentiary of the President of the Republic of South Ossetia on post-conflict settlement, missions from Abkhazia, Georgia, Russia, the USA as well as representatives of the EU, the UN and OSCE took part in negotiations.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=38,Homepage,"  Wed, 23/03/2016 - 17:53",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Kazbulat Tskhovrebov, the Minister of Foreign Affairs of the Republic of South Ossetia, hosted a meeting with Nalan Antmen, Head of the ICRC mission in South Ossetia, on March 23.
Full range of the activity conducted by the Mission on territory of the Republic was talked in detail. In particular humanitarian assistance stipulated by the ICRC mandate was marked.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=38,Homepage,"  Fri, 18/03/2016 - 19:50","Comment of Kazbulat Tskhovrebov, the Minister of Foreign Affairs of the Republic of South Ossetia, to South Ossetia International Information Agency","
On terrorist attacks in Belgium 

Kazbulat Tskhovrebov, South Ossetia Foreign Minister, stated about absolute condemnation of terrorist attacks that hit Belgian capital and resulted in large number of victims and injured. “We offer our deepest condolences to the government and families of the victims. People of South Ossetia experienced firsthand terrorist acts and therefore call the international community to be united against this evil”.
March 22, 2016, Tskhinval
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=39,Homepage,"  Thu, 17/03/2016 - 17:48",South Ossetia Foreign Minister Kazbulat Tskhovrebov Interview to Res IA,"


- Four citizens of the Republic of South Ossetia returned to their homes after 11-year imprisonment in Georgia. What work has been done these 11 years and what attempts has been made to release our citizens? 
- Indeed, difficult 11 years have our citizens spent in Georgian prisons. All these years we in South Ossetia were claiming that those detentions and imprisonments had been unlawful and insisted on release. This issue was regularly raised by South Ossetia representatives within the Joint Control Committee (JCC) and at other levels. However due to the unconstructive position of Georgian party and non-availability to solute even those problems that are humanitarian, non-political, there were no serious progress on this front. Therefore I would like to express gratitude for the efforts made by our public representatives in general and by Lira Kozeva in particular. They were engaged in this case and sometimes have gained even better results than those achieved by officials of the Republic due to the non-governmental character of activity. In particular, they helped in organizing meetings between relatives of the detainees and officials and in transmitting applications to Georgian governmental agencies.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=39,Homepage,"  Thu, 10/03/2016 - 17:45",Message from the Ministry of Foreign Affairs of the Republic of South Ossetia,"


According to early agreements on mutual release, Georgij Zasseev, Iosif Kochiev, Georgij Valiev and Boris Turashvili, who had been jailed for life by Georgian officials in 2005, were transferred to South Ossetia delegation on March 10.
The procedure took place at check-point located near River Ingur about Abkhazian-Georgian border. Kazbulat Tskhovrebov, the Minister of Foreign Affairs of the Republic of South Ossetia, Viacheslav Chirikba, the Minister of Foreign Affairs of the Republic of Abkhazia, Oleg Botsiev, the Ambassador Extraordinary and Plenipotentiary of Republic of South Ossetia in Republic of Abkhazia, and other officials participated in the procedure.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=39,Homepage,"  Mon, 07/03/2016 - 18:43",Condolence Message from the Ministry of Foreign Affairs of the Republic of South Ossetia,"
On the passing of Znaur Gassiev 


Zanur Gassiev, a conspicuous statesman of the Republic of South Ossetia, passed away March 6, 2016 in his 91st year.
A grand statesman, wise politician and patriot, he was sincere when dedicated all his life to the interests of his people. Each person in South Ossetia and abroad who knew him would remember Znaur Nikolaevich as a man of marked individuality with long life experience, who had always been friendly and openhearted.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=39,Homepage,"  Fri, 04/03/2016 - 18:41",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


The second session of the Expert Council affiliated to the Ministry of Foreign Affairs of the Republic of South Ossetia took place on 3 March 2016. Experts from North Ossetia –Alania - Valerij Dzhidzhoev and Ruslan Bzarov - Professors, Doctors of History, and Petr Khoziev participated in the session.
Current agenda in general, and Presidential Initiatives to conduct a referendum on joining the Republic of South Ossetia with the Russian Federation and a referendum on renaming the Republic of South Ossetia, was discussed. Moreover the participants unanimously supported the idea expressed by the Ministry to establish a Terminological Committee on the Ossetian language and adopted a joint statement.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=39,Homepage,"  Wed, 02/03/2016 - 18:36",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Murat Dzhioev, the Plenipotentiary of the President of the Republic of South Ossetia on post-conflict settlement, heading South Ossetian mission, hosted a meeting with the Co-Chairs of the Geneva International Discussions representing the EU, the OSCE and the UN, who arrived to Tskhinval on March 2 in anticipation of the coming 35th round of the Discussions.
Issues related to the agenda of the round scheduled for March 22-23 were discussed at the meeting.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=39,Homepage,"  Wed, 02/03/2016 - 17:38",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Competitive exam to Moscow State Institute of International Relations (MGIMO) of the Ministry of Foreign Affairs of the Russian Federation was organized by the Ministry of Foreign Affairs of the Republic of South Ossetia on February 24-25.
The competitions took place in accordance with the Charter on “Competitive exams for quotas to Moscow State Institute of International Relations (MGIMO) granted by the Ministry of Foreign Affairs of the Russian Federation to the Ministry of Foreign Affairs of the Republic of South Ossetia”. 
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=39,Homepage,"  Tue, 01/03/2016 - 17:33",Press-release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"
On the recall of Daniel Tibilov, the Ambassador Extraordinary and Plenipotentiary of the Republic of South Ossetia in the Bolivarian Republic of Venezuela and the Ambassador Extraordinary and Plenipotentiary of the Republic of South Ossetia in the Republic of Nicaragua, from the occupied posts.  


Under the President Decrees dated 29 February 2016 Daniel I. Tibilov was released from the post of the Ambassador Extraordinary and Plenipotentiary of the Republic of South Ossetia in the Bolivarian Republic of Venezuela and the post of the Ambassador Extraordinary and Plenipotentiary of the Republic of South Ossetia in the Republic of Nicaragua.
March 1, 2016, Tskhinval
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=39,Homepage,"  Mon, 22/02/2016 - 15:30",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Alan Kochiev, the Acting Minister of Foreign Affairs of the Republic of South Ossetia, and officers of the Ministry participated in solemn commemoration of the Day of the Defenders and laid flowers to the monument to Ossetian defenders at the Cathedral Square.
February 22, 2016, Tskhinval
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=39,Homepage,"  Thu, 04/02/2016 - 17:28",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Kazbulat Tskhovrebov, South Ossetia Foreign Minister, hosted a meeting with Murat Dzhioev, the Plenipotentiary of the President of the Republic of South Ossetia on post-conflict settlement, David Sanakoev, the State Councellor of the President, and Inal Tasoev, Presidential Human Rights Ombudsman on February 4, 2016.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=39,Homepage,"  Fri, 29/01/2016 - 17:24",Comment of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

The Pre-Trial Chamber of the International Criminal Court (ICC) approved the request submitted by the Court Prosecutor Fatou Bensouda to conduct an investigation of war crimes and crimes against humanity “committed in and around South Ossetia” that would cover period from July 1 to October 10, 2008 on January 27.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=40,Homepage,"  Mon, 18/01/2016 - 21:22","Comment of Kazbulat Tskhovrebov, the Minister of Foreign Affairs of the Republic of South Ossetia, to South Ossetia Today International Information Agency ","
Pertaining to the possibility of applying a “bundle principal” while signing additional agreements to the Treaty on Alliance and Integration concluded between the Republic of South Ossetia and the Russian Federation. 
"
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=40,Homepage,"  Fri, 25/12/2015 - 17:18","Kazbulat Tskhovrebov, the Minister of Foreign Affairs, Interview to German magazine ZUERST!","


- Honorable Minister, the 7th Anniversary of the notorious August affairs in South Ossetia, when you were attacked by Georgian army, has been commemorated this year. How do you see these affairs from current perspective?
- August 2015 saw the 7th Anniversary of one of the most bloody and tragic dates in modern history of South Ossetia when in the early hours of August 8, 2008 hundreds of guiltless people were killed as a result of a treacherous attack by Georgia upon South Ossetia. These casualties are an irreparable loss for the small-numbered Ossetian nation. Memory of the atrocities and crimes committed by Georgian troops at Ossetian land will remain an open sore in heart of each Ossetian. The feat of the defendants of Tskhinval, Ossetian and Russian peace-keepers, soldiers and officers of the Russian army, who defended people of South Ossetia of killing, will always be an object of pride and worship.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=40,Homepage,"  Fri, 25/12/2015 - 16:24",Comment of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

The European Commission released a report on Georgia’s implementation of the action plan on visa liberalization (VLAP) on December 18, 2015.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=40,Homepage,"  Wed, 23/12/2015 - 18:22",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Kazbulat Tskhovrebov, the Minister of Foreign Affairs of the Republic of South Ossetia, hosted a meeting with Valeriy Kalyakin, the President of the International Union “Descendants of the Victory” on December, 21.
According to Mr. Kalyakin one of the focal points of the Union’s activity is “preservation of historical memory, especially about the feat and bravery of the Soviet people during the Great Patriotic War. The President of the Union noted that the Ossetians not just participated in battles but left one of the most notable marks in history of the War.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=40,Homepage,"  Thu, 10/12/2015 - 17:54",The message of South Ossetia delegation for mass media,"

Pertaining to the results of the 34th round of the Geneva International Discussions

Regular round of the Geneva International Discussions was held on December, 8-9, 2015. Official mission from South Ossetia, headed by Murat Dzhioev, the Plenipotentiary of the President of the Republic of South Ossetia on post-conflict settlement, missions from Abkhazia, Georgia, Russia, the USA as well as representatives of the EU, the UN and OSCE took part in negotiations.
As usual, the discussions were held in two working groups: on security and humanitarian issues.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=40,Homepage,"  Wed, 09/12/2015 - 17:51",Statement of the Ministry of Foreign Affairs of the Republic of South Ossetia,"
Pertaining to Venezuela parliamentary elections results 

National Assembly elections were held in Venezuela on December, 6.
The elections passed in accordance with the acting legislation and constitutional norms. Nicolas Maduro, the President of Venezuela, recognized the results of the elections. According to early results the oppositional block won the majority of seats in the National Assembly.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=40,Homepage,"  Mon, 07/12/2015 - 17:49","Kazbulat Tskhovrebov, the Minister of Foreign Affairs, Interview to South Ossetia newspaper","


- Kazbulat Inalovich, what can you say about the diplomatic achievements made this year? 
- Looking back on the year, one can say that the Ministry of Foreign Affairs has reached the full range of the objectives that were set. The primary goal for the Ministry is to pursue the foreign policy course determined by the President of the Republic. 
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=40,Homepage,"  Mon, 07/12/2015 - 17:30",South Ossetia Foreign Minister Kazbulat Tskhovrebov Interview to Res IA,"


- How was the year 2015 for the Ministry of Foreign Affairs? What in your opinion is the best remembered activity conducted by the Ministry the expiring year?
- We consider last year being rather successful for the Ministry, as in general we gained full range of the objectives that had been set by the President of the Republic. Work of the MFA is a specific activity and therefore, one can not measure its results and effectiveness in any units. Work of our department is an everyday painstaking work conducted by many people, aimed at strengthening mutually beneficial cooperation with partners of the Republic, defending South Ossetia national interests at international stage and improving the image of our state.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=40,Homepage,"  Wed, 02/12/2015 - 19:38","Comment of Alan Kochiev, Deputy Minister of Foreign Affairs of the Republic of South Ossetia","
Pertaining to the territorial claims of Tbilisi

Recent statement of Paata Zakareishvili, who was reasoning about ways of implementation of Georgian statehood in foreign territories, is a good confirmation of the fact that they keep on fantasizing about their territorial claims in Tbilisi.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=40,Homepage,"  Thu, 26/11/2015 - 19:36",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Znaur Gassiev, the Ambassador Extraordinary and Plenipotentiary of the Republic of South Ossetia in the Russian Federation, delivered credentials to Vladimir Putin, the President of the Russian Federation, on November 26, 2015.
The official ceremony took place in the Alexander Hall in the Grand Kremlin Palace. 
November 26, 2015, Tskhinval
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=41,Homepage,"  Tue, 24/11/2015 - 17:35",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Kazbulat Tskhovrebov, the Minister of Foreign Affairs of the Republic of South Ossetia, met with Andrey Starkov, Head of Abkhazia and South Ossetia division of the Fourth CIS Department of the Ministry of Foreign Affairs of the Russian Federation, on November, 24.
Aleksej Sanakoev, Head of Department of International Cooperation, Elbrus Kargiev, the Ambassador Extraordinary and Plenipotentiary of the Russian Federation in RSO, and Vitalii Soshnin, Minister-Counsellor of Russian Embassy in Tskhinval, participated in the meeting. 
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=41,Homepage,"  Mon, 23/11/2015 - 19:34",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


The first diplomatic passport of the Republic of South Ossetia was handed over to Leonid Tibilov, South Ossetia President, during a meeting with Kazbulat Tskhovrebov, the Minister of Foreign Affairs, on November, 23.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=41,Homepage,"  Fri, 20/11/2015 - 17:32",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


The first session of the Expert Council affiliated to the Ministry of Foreign Affairs, organized under Minister Tskhovrebov’s Order dated August 1, 2015 took place on November 19, 2015.
Within the session “Current foreign policy of the Republic of South Ossetia” the participants spoke about the importance of foreign policy agenda for the Republics’ national interests. Members of the council were united in their certainty that free exchange of expert opinions on current issues of foreign policy is a necessity. Alongside with this the attendees welcomed the initiative of organizing the Expert Council affiliated to the Ministry as a forum where broad range of foreign policy topics and international agenda could be discussed and the mechanism of interaction between the MFA of the Republic and expert community would be developed.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=41,Homepage,"  Thu, 19/11/2015 - 17:28",Comment of South Ossetia Foreign Ministry Press Service,"

The 2nd meeting of the EU-Georgia Association Council took place on November, 16. Once again members of the European Union “confirmed their solid support for territorial integrity of Georgia” and expressed concern of the Treaty on Alliance and Integration signed between the Republic of South Ossetia and the Russian Federation.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=41,Homepage,"  Tue, 17/11/2015 - 17:26",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


November, 17 saw a meeting of Murat Dzhioev, the Plenipotentiary of the President of the Republic of South Ossetia on post-conflict settlement, heading South Ossetian mission, with the Co-Chairs of the Geneva International Discussions representing the EU, the OSCE and the UN who had arrived to Tskhinval in anticipation of the coming round of the discussions.
The agenda of the 34th round of the discussions, planned for December 8-9, 2015 was talked over.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=41,Homepage,"  Fri, 13/11/2015 - 18:54","Comment of Maria Dzhioeva, Press Representative of South Ossetia Foreign Ministry ","

The Catalan Parliament initiated process of separating the autonomous community from Spain when accepted a corresponding resolution on November, 9.
Despite the sharp reaction for the resolution expressed in Madrid and EU in general, we hope the parties would manage to exercise restraint and use peaceful political tools in order to solve contentious questions through passing an exam on commitment to democratic values that are widely advocated in Europe. 
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=41,Homepage,"  Sun, 01/11/2015 - 16:52",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Alan Kochiev, the Acting Foreign Minister, and officers of South Ossetia Foreign Ministry laid flowers at the Embassy of the Russian Federation in the Republic of South Ossetia commemorating the passengers and the crew who became victims of the air disaster when Russian airliner went down in flames in Egypt.
November, 1, 2015, Tskhinval
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=41,Homepage,"  Thu, 22/10/2015 - 16:51",Comment by the Ministry of Foreign Affairs of the Republic of South Ossetia,"
Pertaining to the statement of Vitaly Churkin, Permanent Representative of the Russian Federation to the United Nations

October, 20 saw a meeting of the UN Security Council where Vitaly Churkin, Permanent Representative of the Russian Federation to the United Nations, called for termination of the USA arbitrary, as the States abuse their rights of the international organization receiving country. In particular there was a talk about visa discrimination of South Ossetia and Abkhazia representatives whom the US authorities refused visas under far-fetched pretexts. Thereby South Ossetia and Abkhazia are deprived of the opportunity to provide unbiased information when the State Parties are considering draft resolutions on the refugees’ problems that are annually submitted by Georgia for consideration of the UN General Assembly.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=41,Homepage,"  Tue, 20/10/2015 - 16:49","Comment of Alan Kochiev, Deputy Minister of Foreign Affairs of the Republic of South Ossetia ","
Pertaining to the International Criminal Court Prosecutor Fatou Bensouda’s intention to investigate the affairs of the August, 2008

Fatou Bensouda, the International Criminal Court Prosecutor, submitted an official request to the ICCt to conduct an investigation of the August affairs, when Georgia unleashed a full-scaled military aggression against South Ossetia.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=41,Homepage,"  Thu, 08/10/2015 - 14:22",The message of South Ossetia delegation for mass media,"
Concerning the results of the 33rd round of the Geneva International Discussions

Regular round of the Geneva International Discussions was held on October, 6-7, 2015. Official mission from South Ossetia, headed by Murat Dzhioev, the Plenipotentiary of the President of the Republic of South Ossetia on post-conflict settlement, missions from Abkhazia, Georgia, Russia, the USA as well as representatives of the EU, the UN and OSCE took part in negotiations.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=42,Homepage,"  Tue, 06/10/2015 - 18:44",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


July 6, 2015 saw Mauro Murgia, the President of Italy - South Ossetia Friendship Society, organizing a news conference in Palermo, Sicily. Reliable and accurate information on history of formation of the Republic of South Ossetia and the current international status of the Republic was delivered to the Italian journalists.
After the news conference the attendees were given an opportunity to examine South Ossetia and perceive the life of this small Caucasian country and its people through a photo exhibition “South Ossetia: the Country and People” prepared by Leonardo Mattioli.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=42,Homepage,"  Thu, 01/10/2015 - 17:19",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


At the invitation of Irina Guchmazova, headmaster of school “Albion” named after Kosta Khetagurov, Kazbulat Tskhovrebov visited the school and met with teachers and upper-formers. The Minister shared his opinion on current issues of global politics, including the situation in Middle East.
Albina Chekhoeva, Head of Information Analytics Directorate, participate in the meeting.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=42,Homepage,"  Wed, 30/09/2015 - 12:17","Comment of Kazbulat Tskhovrebov, the Minister of Foreign Affairs of the Republic of South Ossetia, to South Ossetia Today International Information Agency pertaining to President Putin’s speech to the 70th Session of UN General Assembly ","


International community is following events of the 70th Session of the UN General Assembly.
President Putin’s UN General Assembly speech was expected as he spoke on Russian vision on international situation, problems in Middle East and Ukraine. 
I carefully listened to the President. There is no secret that South Ossetia has always been politically oriented to the Russian Federation and thus Russian opinion on definite terms of international agenda influences international policy of the Republic of South Ossetia.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=42,Homepage,"  Mon, 28/09/2015 - 09:23",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Kazbulat Tskhovrebov, South Ossetia Foreign Minister, hosted a meeting with official delegation of the Nagorno-Karabakh Republic, who arrived to Tskhinval to participate in celebrations dedicated to the 25th Anniversary of the Republic of South Ossetia.
Artur Harutyunyan, Head of Emergency Response Center of the Nagorno-Karabakh Republic, who headed the delegation, and Karen Topchyan, delegate of the Nagorno-Karabakh Republic National Assembly in the National Assembly of Armenia, delivered congratulations with South Ossetia national holiday on behalf of Karen Mirzoyan, the Minister of Foreign Affairs of the Nagorno-Karabakh Republic.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=42,Homepage,"  Mon, 28/09/2015 - 09:20",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


An Hour of National Symbols of the Republic of South Ossetia in anticipation of the National Flag Day and the 25th Anniversary of the Republic was held in the Ministry of Foreign Affairs.
Konstantin Kochiev, State Counsellor to the President of the Republic, attended the meeting and made a brief retrospective journey into the history of South Ossetia formation and its national symbols – the National Flag, Emblem and Anthem, adoption.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=42,Homepage,"  Mon, 28/09/2015 - 09:17",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

"
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=42,Homepage,"  Fri, 25/09/2015 - 17:25",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

South Ossetia National awards ceremony took place in the Ministry of Foreign Affairs on September, 25.
Upon recommendation of the Foreign Minister, under the President Decree, Madina Valieva, Counsellor of International Cooperation Department of South Ossetia Foreign Ministry, and Akhsar Dzhioev, Counsellor of South Ossetia Embassy in the Russian Federation, were awarded with medals “In commemoration of the 25th Anniversary of the Republic of South Ossetia”. 
September 25, 2015, Tskhinval
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=42,Homepage,"  Fri, 25/09/2015 - 17:12",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Kazbulat Tskhovrebov, South Ossetia Foreign Minister, hosted a meeting with representatives of the International Committee of the Red Cross in the Republic of South Ossetia on September, 25.
Terms of further activity conducted by the committee on territory of the Republic were discussed. 
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=42,Homepage,"  Thu, 10/09/2015 - 16:03",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Pertaining to the results of an official visit of South Ossetia delegation to the Moldovan Transdniestrian Republic

Kazbulat Tskhovrebov, the Minister of Foreign Affairs, and Igor Kochiev, Foreign Policy and Inter Parliamentary Relations Committee Chairman, went on an official visit to Tiraspol and participated in ceremonies dedicated to the 25th Anniversary of the Moldovan Transdniestrian Republic on September 1-3, 2015.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=42,Homepage,"  Tue, 08/09/2015 - 17:35",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Murat Dzhioev, the Plenipotentiary of the President of the Republic of South Ossetia on post-conflict settlement, heading South Ossetian mission, hosted a meeting with the Co-Chairmen of the Geneva International Discussions who arrived to Tskhinval on September, 08.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=43,Homepage,"  Tue, 08/09/2015 - 16:30",Statement of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Official delegation of the Republic of South Ossetia headed by Kazbulat Tskhovrebov, the Minister of Foreign Affairs, returning from Tiraspol, where the delegates had participated in ceremonies dedicated to the 25th Anniversary of the Moldovan Transdniestrian Republic, was detained by representatives of national security of the Republic of Moldova in Chisinau International Airport on September, 3.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=43,Homepage,"  Wed, 02/09/2015 - 19:00",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Leonid Tibilov, the President of the Republic of South Ossetia, hosted a meeting with the official delegation of the Moldovan Transdniestrian Republic, headed by Alexander Kisnichan, Deputy Head of Government and Government Chief of Staff, on September 2, 2015 in Tskhinval.
Andrej Tskhovrebov, First Deputy Minister of Foreign Affairs, participated in the meeting.
On behalf of Evgeny Shevchuk, the President of Pridnestrovie, the Head of Transdniestrian delegation awarded President Tibilov with First Class Order of Merit, a National Award of the Moldovan Transdniestrian Republic, and presented memorable gifts.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=43,Homepage,"  Wed, 02/09/2015 - 15:56",Pertaining to Development of Additional Agreements to the Treaty on Alliance and Integration signed between the Republic of South Ossetia and the Russian Federation,"

The Treaty on Alliance and Integration was signed by Presidents Tibilov and Putin on March 18, 2015.
According to Article 14 of the Treaty the entry into force took place on the date of exchange of ratifications on July 30, 2015. 
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=43,Homepage,"  Tue, 01/09/2015 - 18:54",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Official award ceremony was organized by Transdnestrian delegation that had arrived on a working visit to Tskhinval. Politicians and social activists of the Republic of South Ossetia were given national awards of the Moldovan Transdniestrian Republic.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=43,Homepage,"  Tue, 01/09/2015 - 15:53",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Andrej Tskhovrebov, First Deputy Minister of Foreign Affairs, hosted a meeting with official delegation of the Moldovan Transdniestrian Republic headed by Alexander Kisnichan, Deputy Head of Government and Government Chief of Staff, on September 1, 2015 in Tskhinval.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=43,Homepage,"  Wed, 19/08/2015 - 16:00",The message of South Ossetia delegation for mass media,"
Concerning the results of the 32nd round of the Geneva International Discussions

3Regular round of the Geneva International Discussions was held on June, 30 – July 1, 2015 in Geneva. Official mission from South Ossetia, headed by Murat Dzhioev, the Plenipotentiary of the President of the Republic of South Ossetia on post-conflict settlement, missions from Abkhazia, Georgia, Russia, the USA as well as representatives of the EU, the UN and OSCE took part in negotiations.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=43,Homepage,"  Tue, 18/08/2015 - 19:49",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Leonid Tibilov, South Ossetia President, hosted a meeting with Kazbulat Tskhovrebov, Minister of Foreign Affairs, Znaur Gassiev, the Ambassador Extraordinary and Plenipotentiary of the Republic of South Ossetia in the Russian Federation, Oleg Botsiev, the Ambassador Extraordinary and Plenipotentiary of the Republic of South Ossetia in the Republic of Abkhazia, and Moris Sanakoev, South Ossetia Consular Agent in Vladikavkaz.
The President emphasized diplomatic corps of the Republic have to be at high level to strengthen the established friendly ties with the receiving countries.
 "
